Alias;Place;Link;Code
SABARA;SABARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3156700?formato=application/vnd.geo+json&qualidade=maxima;3156700
SABAUDIA;SABAUDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4122701?formato=application/vnd.geo+json&qualidade=maxima;4122701
SABINO;SABINO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3544608?formato=application/vnd.geo+json&qualidade=maxima;3544608
SABINOPOLIS;SABINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3156809?formato=application/vnd.geo+json&qualidade=maxima;3156809
SABOEIRO;SABOEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2311900?formato=application/vnd.geo+json&qualidade=maxima;2311900
SACRAMENTO;SACRAMENTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3156908?formato=application/vnd.geo+json&qualidade=maxima;3156908
SAGRADA FAMILIA;SAGRADA FAMILIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316428?formato=application/vnd.geo+json&qualidade=maxima;4316428
SAGRES;SAGRES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3544707?formato=application/vnd.geo+json&qualidade=maxima;3544707
SAIRE;SAIRE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612000?formato=application/vnd.geo+json&qualidade=maxima;2612000
SALDANHA MARINHO;SALDANHA MARINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316436?formato=application/vnd.geo+json&qualidade=maxima;4316436
SALES;SALES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3544806?formato=application/vnd.geo+json&qualidade=maxima;3544806
SALES OLIVEIRA;SALES OLIVEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3544905?formato=application/vnd.geo+json&qualidade=maxima;3544905
SALESOPOLIS;SALESOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545001?formato=application/vnd.geo+json&qualidade=maxima;3545001
SALETE;SALETE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215307?formato=application/vnd.geo+json&qualidade=maxima;4215307
SALGADINHO(PB);SALGADINHO(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513000?formato=application/vnd.geo+json&qualidade=maxima;2513000
SALGADINHO(PE);SALGADINHO(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612109?formato=application/vnd.geo+json&qualidade=maxima;2612109
SALGADO;SALGADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2806206?formato=application/vnd.geo+json&qualidade=maxima;2806206
SALGADO DE SAO FELIX;SALGADO DE SAO FELIX;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513109?formato=application/vnd.geo+json&qualidade=maxima;2513109
SALGADO FILHO;SALGADO FILHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4122800?formato=application/vnd.geo+json&qualidade=maxima;4122800
SALGUEIRO;SALGUEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612208?formato=application/vnd.geo+json&qualidade=maxima;2612208
SALINAS;SALINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157005?formato=application/vnd.geo+json&qualidade=maxima;3157005
SALINAS DA MARGARIDA;SALINAS DA MARGARIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927309?formato=application/vnd.geo+json&qualidade=maxima;2927309
SALINOPOLIS;SALINOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506203?formato=application/vnd.geo+json&qualidade=maxima;1506203
SALITRE;SALITRE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2311959?formato=application/vnd.geo+json&qualidade=maxima;2311959
SALMOURAO;SALMOURAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545100?formato=application/vnd.geo+json&qualidade=maxima;3545100
SALOA;SALOA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612307?formato=application/vnd.geo+json&qualidade=maxima;2612307
SALTINHO(SP);SALTINHO(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545159?formato=application/vnd.geo+json&qualidade=maxima;3545159
SALTINHO(SC);SALTINHO(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215356?formato=application/vnd.geo+json&qualidade=maxima;4215356
SALTO;SALTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545209?formato=application/vnd.geo+json&qualidade=maxima;3545209
SALTO DA DIVISA;SALTO DA DIVISA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157104?formato=application/vnd.geo+json&qualidade=maxima;3157104
SALTO DE PIRAPORA;SALTO DE PIRAPORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545308?formato=application/vnd.geo+json&qualidade=maxima;3545308
SALTO DO CEU;SALTO DO CEU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107750?formato=application/vnd.geo+json&qualidade=maxima;5107750
SALTO DO ITARARE;SALTO DO ITARARE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4122909?formato=application/vnd.geo+json&qualidade=maxima;4122909
SALTO DO JACUI;SALTO DO JACUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316451?formato=application/vnd.geo+json&qualidade=maxima;4316451
SALTO DO LONTRA;SALTO DO LONTRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123006?formato=application/vnd.geo+json&qualidade=maxima;4123006
SALTO GRANDE;SALTO GRANDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545407?formato=application/vnd.geo+json&qualidade=maxima;3545407
SALTO VELOSO;SALTO VELOSO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215406?formato=application/vnd.geo+json&qualidade=maxima;4215406
SALVADOR;SALVADOR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927408?formato=application/vnd.geo+json&qualidade=maxima;2927408
SALVADOR DAS MISSOES;SALVADOR DAS MISSOES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316477?formato=application/vnd.geo+json&qualidade=maxima;4316477
SALVADOR DO SUL;SALVADOR DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316501?formato=application/vnd.geo+json&qualidade=maxima;4316501
SALVATERRA;SALVATERRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506302?formato=application/vnd.geo+json&qualidade=maxima;1506302
SAMBAIBA;SAMBAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2109700?formato=application/vnd.geo+json&qualidade=maxima;2109700
SAMPAIO;SAMPAIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718808?formato=application/vnd.geo+json&qualidade=maxima;1718808
SANANDUVA;SANANDUVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316600?formato=application/vnd.geo+json&qualidade=maxima;4316600
SANCLERLANDIA;SANCLERLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219001?formato=application/vnd.geo+json&qualidade=maxima;5219001
SANDOLANDIA;SANDOLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718840?formato=application/vnd.geo+json&qualidade=maxima;1718840
SANDOVALINA;SANDOVALINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545506?formato=application/vnd.geo+json&qualidade=maxima;3545506
SANGAO;SANGAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215455?formato=application/vnd.geo+json&qualidade=maxima;4215455
SANHARO;SANHARO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612406?formato=application/vnd.geo+json&qualidade=maxima;2612406
SANTA ADELIA;SANTA ADELIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545605?formato=application/vnd.geo+json&qualidade=maxima;3545605
SANTA ALBERTINA;SANTA ALBERTINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545704?formato=application/vnd.geo+json&qualidade=maxima;3545704
SANTA AMELIA;SANTA AMELIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123105?formato=application/vnd.geo+json&qualidade=maxima;4123105
SANTA BARBARA(BA);SANTA BARBARA(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927507?formato=application/vnd.geo+json&qualidade=maxima;2927507
SANTA BARBARA(MG);SANTA BARBARA(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157203?formato=application/vnd.geo+json&qualidade=maxima;3157203
SANTA BARBARA DE GOIAS;SANTA BARBARA DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219100?formato=application/vnd.geo+json&qualidade=maxima;5219100
SANTA BARBARA DO LESTE;SANTA BARBARA DO LESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157252?formato=application/vnd.geo+json&qualidade=maxima;3157252
SANTA BARBARA DO MONTE VERDE;SANTA BARBARA DO MONTE VERDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157278?formato=application/vnd.geo+json&qualidade=maxima;3157278
SANTA BARBARA DO PARA;SANTA BARBARA DO PARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506351?formato=application/vnd.geo+json&qualidade=maxima;1506351
SANTA BARBARA DO SUL;SANTA BARBARA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316709?formato=application/vnd.geo+json&qualidade=maxima;4316709
SANTA BARBARA DO TUGURIO;SANTA BARBARA DO TUGURIO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157302?formato=application/vnd.geo+json&qualidade=maxima;3157302
SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3545803?formato=application/vnd.geo+json&qualidade=maxima;3545803
SANTA BRANCA;SANTA BRANCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546009?formato=application/vnd.geo+json&qualidade=maxima;3546009
SANTA BRIGIDA;SANTA BRIGIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927606?formato=application/vnd.geo+json&qualidade=maxima;2927606
SANTA CARMEM;SANTA CARMEM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107248?formato=application/vnd.geo+json&qualidade=maxima;5107248
SANTA CECILIA(PB);SANTA CECILIA(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513158?formato=application/vnd.geo+json&qualidade=maxima;2513158
SANTA CECILIA(SC);SANTA CECILIA(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215505?formato=application/vnd.geo+json&qualidade=maxima;4215505
SANTA CECILIA DO PAVAO;SANTA CECILIA DO PAVAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123204?formato=application/vnd.geo+json&qualidade=maxima;4123204
SANTA CECILIA DO SUL;SANTA CECILIA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316733?formato=application/vnd.geo+json&qualidade=maxima;4316733
SANTA CLARA DO SUL;SANTA CLARA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316758?formato=application/vnd.geo+json&qualidade=maxima;4316758
SANTA CLARA D'OESTE;SANTA CLARA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546108?formato=application/vnd.geo+json&qualidade=maxima;3546108
SANTA CRUZ(RN);SANTA CRUZ(RN);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2411205?formato=application/vnd.geo+json&qualidade=maxima;2411205
SANTA CRUZ(PB);SANTA CRUZ(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513208?formato=application/vnd.geo+json&qualidade=maxima;2513208
SANTA CRUZ(PE);SANTA CRUZ(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612455?formato=application/vnd.geo+json&qualidade=maxima;2612455
SANTA CRUZ CABRALIA;SANTA CRUZ CABRALIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927705?formato=application/vnd.geo+json&qualidade=maxima;2927705
SANTA CRUZ DA BAIXA VERDE;SANTA CRUZ DA BAIXA VERDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612471?formato=application/vnd.geo+json&qualidade=maxima;2612471
SANTA CRUZ DA CONCEICAO;SANTA CRUZ DA CONCEICAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546207?formato=application/vnd.geo+json&qualidade=maxima;3546207
SANTA CRUZ DA ESPERANCA;SANTA CRUZ DA ESPERANCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546256?formato=application/vnd.geo+json&qualidade=maxima;3546256
SANTA CRUZ DA VITORIA;SANTA CRUZ DA VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927804?formato=application/vnd.geo+json&qualidade=maxima;2927804
SANTA CRUZ DAS PALMEIRAS;SANTA CRUZ DAS PALMEIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546306?formato=application/vnd.geo+json&qualidade=maxima;3546306
SANTA CRUZ DE GOIAS;SANTA CRUZ DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219209?formato=application/vnd.geo+json&qualidade=maxima;5219209
SANTA CRUZ DE MINAS;SANTA CRUZ DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157336?formato=application/vnd.geo+json&qualidade=maxima;3157336
SANTA CRUZ DE MONTE CASTELO;SANTA CRUZ DE MONTE CASTELO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123303?formato=application/vnd.geo+json&qualidade=maxima;4123303
SANTA CRUZ DE SALINAS;SANTA CRUZ DE SALINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157377?formato=application/vnd.geo+json&qualidade=maxima;3157377
SANTA CRUZ DO ARARI;SANTA CRUZ DO ARARI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506401?formato=application/vnd.geo+json&qualidade=maxima;1506401
SANTA CRUZ DO CAPIBARIBE;SANTA CRUZ DO CAPIBARIBE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612505?formato=application/vnd.geo+json&qualidade=maxima;2612505
SANTA CRUZ DO ESCALVADO;SANTA CRUZ DO ESCALVADO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157401?formato=application/vnd.geo+json&qualidade=maxima;3157401
SANTA CRUZ DO PIAUI;SANTA CRUZ DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209104?formato=application/vnd.geo+json&qualidade=maxima;2209104
SANTA CRUZ DO RIO PARDO;SANTA CRUZ DO RIO PARDO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546405?formato=application/vnd.geo+json&qualidade=maxima;3546405
SANTA CRUZ DO SUL;SANTA CRUZ DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316808?formato=application/vnd.geo+json&qualidade=maxima;4316808
SANTA CRUZ DO XINGU;SANTA CRUZ DO XINGU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5107743?formato=application/vnd.geo+json&qualidade=maxima;5107743
SANTA CRUZ DOS MILAGRES;SANTA CRUZ DOS MILAGRES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209153?formato=application/vnd.geo+json&qualidade=maxima;2209153
SANTA EFIGENIA DE MINAS;SANTA EFIGENIA DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157500?formato=application/vnd.geo+json&qualidade=maxima;3157500
SANTA ERNESTINA;SANTA ERNESTINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546504?formato=application/vnd.geo+json&qualidade=maxima;3546504
SANTA FE;SANTA FE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123402?formato=application/vnd.geo+json&qualidade=maxima;4123402
SANTA FE DE GOIAS;SANTA FE DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219258?formato=application/vnd.geo+json&qualidade=maxima;5219258
SANTA FE DE MINAS;SANTA FE DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157609?formato=application/vnd.geo+json&qualidade=maxima;3157609
SANTA FE DO ARAGUAIA;SANTA FE DO ARAGUAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718865?formato=application/vnd.geo+json&qualidade=maxima;1718865
SANTA FE DO SUL;SANTA FE DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546603?formato=application/vnd.geo+json&qualidade=maxima;3546603
SANTA FILOMENA(PI);SANTA FILOMENA(PI);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209203?formato=application/vnd.geo+json&qualidade=maxima;2209203
SANTA FILOMENA(PE);SANTA FILOMENA(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612554?formato=application/vnd.geo+json&qualidade=maxima;2612554
SANTA FILOMENA DO MARANHAO;SANTA FILOMENA DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2109759?formato=application/vnd.geo+json&qualidade=maxima;2109759
SANTA GERTRUDES;SANTA GERTRUDES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546702?formato=application/vnd.geo+json&qualidade=maxima;3546702
SANTA HELENA(MA);SANTA HELENA(MA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2109809?formato=application/vnd.geo+json&qualidade=maxima;2109809
SANTA HELENA(PB);SANTA HELENA(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513307?formato=application/vnd.geo+json&qualidade=maxima;2513307
SANTA HELENA(PR);SANTA HELENA(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123501?formato=application/vnd.geo+json&qualidade=maxima;4123501
SANTA HELENA(SC);SANTA HELENA(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4215554?formato=application/vnd.geo+json&qualidade=maxima;4215554
SANTA HELENA DE GOIAS;SANTA HELENA DE GOIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219308?formato=application/vnd.geo+json&qualidade=maxima;5219308
SANTA HELENA DE MINAS;SANTA HELENA DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157658?formato=application/vnd.geo+json&qualidade=maxima;3157658
SANTA INES(MA);SANTA INES(MA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2109908?formato=application/vnd.geo+json&qualidade=maxima;2109908
SANTA INES(PB);SANTA INES(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513356?formato=application/vnd.geo+json&qualidade=maxima;2513356
SANTA INES(BA);SANTA INES(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2927903?formato=application/vnd.geo+json&qualidade=maxima;2927903
SANTA INES(PR);SANTA INES(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123600?formato=application/vnd.geo+json&qualidade=maxima;4123600
SANTA ISABEL(SP);SANTA ISABEL(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546801?formato=application/vnd.geo+json&qualidade=maxima;3546801
SANTA ISABEL(GO);SANTA ISABEL(GO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5219357?formato=application/vnd.geo+json&qualidade=maxima;5219357
SANTA ISABEL DO IVAI;SANTA ISABEL DO IVAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123709?formato=application/vnd.geo+json&qualidade=maxima;4123709
SANTA ISABEL DO RIO NEGRO;SANTA ISABEL DO RIO NEGRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1303601?formato=application/vnd.geo+json&qualidade=maxima;1303601
SANTA IZABEL DO OESTE;SANTA IZABEL DO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123808?formato=application/vnd.geo+json&qualidade=maxima;4123808
SANTA IZABEL DO PARA;SANTA IZABEL DO PARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506500?formato=application/vnd.geo+json&qualidade=maxima;1506500
SANTA JULIANA;SANTA JULIANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157708?formato=application/vnd.geo+json&qualidade=maxima;3157708
SANTA LEOPOLDINA;SANTA LEOPOLDINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3204500?formato=application/vnd.geo+json&qualidade=maxima;3204500
SANTA LUCIA(SP);SANTA LUCIA(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3546900?formato=application/vnd.geo+json&qualidade=maxima;3546900
SANTA LUCIA(PR);SANTA LUCIA(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123824?formato=application/vnd.geo+json&qualidade=maxima;4123824
SANTA LUZ;SANTA LUZ;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2209302?formato=application/vnd.geo+json&qualidade=maxima;2209302
SANTA LUZIA(MA);SANTA LUZIA(MA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110005?formato=application/vnd.geo+json&qualidade=maxima;2110005
SANTA LUZIA(PB);SANTA LUZIA(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513406?formato=application/vnd.geo+json&qualidade=maxima;2513406
SANTA LUZIA(BA);SANTA LUZIA(BA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928059?formato=application/vnd.geo+json&qualidade=maxima;2928059
SANTA LUZIA(MG);SANTA LUZIA(MG);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157807?formato=application/vnd.geo+json&qualidade=maxima;3157807
SANTA LUZIA DO ITANHY;SANTA LUZIA DO ITANHY;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2806305?formato=application/vnd.geo+json&qualidade=maxima;2806305
SANTA LUZIA DO NORTE;SANTA LUZIA DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2707909?formato=application/vnd.geo+json&qualidade=maxima;2707909
SANTA LUZIA DO PARA;SANTA LUZIA DO PARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506559?formato=application/vnd.geo+json&qualidade=maxima;1506559
SANTA LUZIA DO PARUA;SANTA LUZIA DO PARUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110039?formato=application/vnd.geo+json&qualidade=maxima;2110039
SANTA LUZIA D'OESTE;SANTA LUZIA D'OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100296?formato=application/vnd.geo+json&qualidade=maxima;1100296
SANTA MARGARIDA;SANTA MARGARIDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3157906?formato=application/vnd.geo+json&qualidade=maxima;3157906
SANTA MARGARIDA DO SUL;SANTA MARGARIDA DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316972?formato=application/vnd.geo+json&qualidade=maxima;4316972
SANTA MARIA(RN);SANTA MARIA(RN);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2409332?formato=application/vnd.geo+json&qualidade=maxima;2409332
SANTA MARIA(RS);SANTA MARIA(RS);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316907?formato=application/vnd.geo+json&qualidade=maxima;4316907
SANTA MARIA DA BOA VISTA;SANTA MARIA DA BOA VISTA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612604?formato=application/vnd.geo+json&qualidade=maxima;2612604
SANTA MARIA DA SERRA;SANTA MARIA DA SERRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547007?formato=application/vnd.geo+json&qualidade=maxima;3547007
SANTA MARIA DA VITORIA;SANTA MARIA DA VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928109?formato=application/vnd.geo+json&qualidade=maxima;2928109
SANTA MARIA DAS BARREIRAS;SANTA MARIA DAS BARREIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506583?formato=application/vnd.geo+json&qualidade=maxima;1506583
SANTA MARIA DE ITABIRA;SANTA MARIA DE ITABIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158003?formato=application/vnd.geo+json&qualidade=maxima;3158003
SANTA MARIA DE JETIBA;SANTA MARIA DE JETIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3204559?formato=application/vnd.geo+json&qualidade=maxima;3204559
SANTA MARIA DO CAMBUCA;SANTA MARIA DO CAMBUCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2612703?formato=application/vnd.geo+json&qualidade=maxima;2612703
SANTA MARIA DO HERVAL;SANTA MARIA DO HERVAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4316956?formato=application/vnd.geo+json&qualidade=maxima;4316956
SANTA MARIA DO OESTE;SANTA MARIA DO OESTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123857?formato=application/vnd.geo+json&qualidade=maxima;4123857
SANTA MARIA DO PARA;SANTA MARIA DO PARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1506609?formato=application/vnd.geo+json&qualidade=maxima;1506609
SANTA MARIA DO SALTO;SANTA MARIA DO SALTO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158102?formato=application/vnd.geo+json&qualidade=maxima;3158102
SANTA MARIA DO SUACUI;SANTA MARIA DO SUACUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3158201?formato=application/vnd.geo+json&qualidade=maxima;3158201
SANTA MARIA DO TOCANTINS;SANTA MARIA DO TOCANTINS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1718881?formato=application/vnd.geo+json&qualidade=maxima;1718881
SANTA MARIA MADALENA;SANTA MARIA MADALENA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3304607?formato=application/vnd.geo+json&qualidade=maxima;3304607
SANTA MARIANA;SANTA MARIANA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123907?formato=application/vnd.geo+json&qualidade=maxima;4123907
SANTA MERCEDES;SANTA MERCEDES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3547106?formato=application/vnd.geo+json&qualidade=maxima;3547106
SANTA MONICA;SANTA MONICA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4123956?formato=application/vnd.geo+json&qualidade=maxima;4123956
SANTA QUITERIA;SANTA QUITERIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2312205?formato=application/vnd.geo+json&qualidade=maxima;2312205
SANTA QUITERIA DO MARANHAO;SANTA QUITERIA DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110104?formato=application/vnd.geo+json&qualidade=maxima;2110104
SANTA RITA(MA);SANTA RITA(MA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2110203?formato=application/vnd.geo+json&qualidade=maxima;2110203
SANTA RITA(PB);SANTA RITA(PB);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2513703?formato=application/vnd.geo+json&qualidade=maxima;2513703
SANTA RITA DE CALDAS;SANTA RITA DE CALDAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159209?formato=application/vnd.geo+json&qualidade=maxima;3159209
SANTA RITA DE CASSIA;SANTA RITA DE CASSIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2928406?formato=application/vnd.geo+json&qualidade=maxima;2928406
SANTA RITA DE IBITIPOCA;SANTA RITA DE IBITIPOCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159407?formato=application/vnd.geo+json&qualidade=maxima;3159407
SANTA RITA DE JACUTINGA;SANTA RITA DE JACUTINGA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159308?formato=application/vnd.geo+json&qualidade=maxima;3159308
SANTA RITA DE MINAS;SANTA RITA DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3159357?formato=application/vnd.geo+json&qualidade=maxima;3159357
