Alias;Place;Link;Code
UBERLANDIA;UBERLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31018?formato=application/vnd.geo+json&qualidade=maxima;31018
UMARIZAL;UMARIZAL;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24007?formato=application/vnd.geo+json&qualidade=maxima;24007
UMBUZEIRO;UMBUZEIRO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25019?formato=application/vnd.geo+json&qualidade=maxima;25019
UMUARAMA;UMUARAMA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41002?formato=application/vnd.geo+json&qualidade=maxima;41002
UNAI;UNAI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31001?formato=application/vnd.geo+json&qualidade=maxima;31001
UNIAO DA VITORIA;UNIAO DA VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41033?formato=application/vnd.geo+json&qualidade=maxima;41033
URUBURETAMA;URUBURETAMA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23010?formato=application/vnd.geo+json&qualidade=maxima;23010
VACARIA;VACARIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/43015?formato=application/vnd.geo+json&qualidade=maxima;43015
VALE DO ACU;VALE DO ACU;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24004?formato=application/vnd.geo+json&qualidade=maxima;24004
VALE DO IPANEMA;VALE DO IPANEMA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26007?formato=application/vnd.geo+json&qualidade=maxima;26007
VALE DO IPOJUCA;VALE DO IPOJUCA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26008?formato=application/vnd.geo+json&qualidade=maxima;26008
VALE DO PARAIBA FLUMINENSE;VALE DO PARAIBA FLUMINENSE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33011?formato=application/vnd.geo+json&qualidade=maxima;33011
VALE DO RIO DOS BOIS;VALE DO RIO DOS BOIS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52014?formato=application/vnd.geo+json&qualidade=maxima;52014
VALENCA;VALENCA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29030?formato=application/vnd.geo+json&qualidade=maxima;29030
VALENCA DO PIAUI;VALENCA DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/22006?formato=application/vnd.geo+json&qualidade=maxima;22006
VAO DO PARANA;VAO DO PARANA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/52011?formato=application/vnd.geo+json&qualidade=maxima;52011
VARGINHA;VARGINHA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31050?formato=application/vnd.geo+json&qualidade=maxima;31050
VARZEA ALEGRE;VARZEA ALEGRE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23027?formato=application/vnd.geo+json&qualidade=maxima;23027
VASSOURAS;VASSOURAS;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/33014?formato=application/vnd.geo+json&qualidade=maxima;33014
VICOSA;VICOSA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/31062?formato=application/vnd.geo+json&qualidade=maxima;31062
VILHENA;VILHENA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/11007?formato=application/vnd.geo+json&qualidade=maxima;11007
VITORIA;VITORIA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/32009?formato=application/vnd.geo+json&qualidade=maxima;32009
VITORIA DA CONQUISTA;VITORIA DA CONQUISTA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/29028?formato=application/vnd.geo+json&qualidade=maxima;29028
VITORIA DE SANTO ANTAO;VITORIA DE SANTO ANTAO;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/26014?formato=application/vnd.geo+json&qualidade=maxima;26014
VOTUPORANGA;VOTUPORANGA;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/35003?formato=application/vnd.geo+json&qualidade=maxima;35003
WENCESLAU BRAZ;WENCESLAU BRAZ;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41018?formato=application/vnd.geo+json&qualidade=maxima;41018
XANXERE;XANXERE;https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/42003?formato=application/vnd.geo+json&qualidade=maxima;42003
GURUPI(TO);GURUPI(TO);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/17005?formato=application/vnd.geo+json&qualidade=maxima;17005
GURUPI(MA);GURUPI(MA);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/21007?formato=application/vnd.geo+json&qualidade=maxima;21007
LITORAL SUL(RN);LITORAL SUL(RN);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/24019?formato=application/vnd.geo+json&qualidade=maxima;24019
LITORAL SUL(PA);LITORAL SUL(PA);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/25023?formato=application/vnd.geo+json&qualidade=maxima;25023
CASCAVEL(CE);CASCAVEL(CE);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/23015?formato=application/vnd.geo+json&qualidade=maxima;23015
CASCAVEL(PN);CASCAVEL(PN);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41023?formato=application/vnd.geo+json&qualidade=maxima;41023
RIO NEGRO(AM);RIO NEGRO(AM);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/13001?formato=application/vnd.geo+json&qualidade=maxima;13001
RIO NEGRO(PN);RIO NEGRO(PN);https://servicodados.ibge.gov.br/api/v3/malhas/microrregioes/41039?formato=application/vnd.geo+json&qualidade=maxima;41039
